business_id,name,address,city,county,postcode,state,latitude,longitude,categories
DeHaUomdcatSHY0PypRXjg,Laundry,140 NW 4th Ave,Portland,Multnomah County,97209,OR,45.5243362,-122.6741155,"Sporting Goods, Men's Clothing, Shopping, Sports Wear, Fashion, Local Services, Used, Vintage & Consignment, Laundry Services"
AfZTK4j7Kee-NdlJz2OuMQ,Woodstock Hardware,4430 Se Woodstock Blvd,Portland,Multnomah County,97206,OR,45.4789972,-122.616737,"Home & Garden, Shopping, Skate Shops, Nurseries & Gardening, Hardware Stores, Sporting Goods"
5Je_TQNCk-VCoe0anWi6zg,Victoria's Secret & PINK,2901 S Capital Of Texas Hwy,Austin,Travis County,78746,TX,30.2573622,-97.8072249,"Accessories, Lingerie, Fashion, Shopping, Women's Clothing, Sports Wear, Sporting Goods"
YYnY9FIplOf-3aiGPSjjmw,Columbia Sportswear,14375 NW Science Park Dr,Portland,Washington County,97229,OR,45.5295092,-122.8248278,"Shopping, Fashion, Sporting Goods, Sports Wear, Outdoor Gear"
FPWEQw0MmN55HevC_cppcA,PGA TOUR Superstore - Braintree,450 Grossman Dr,Braintree,Norfolk County,02184,MA,42.2156658,-70.9993522,"Active Life, Golf Lessons, Shopping, Golf Equipment, Fitness & Instruction, Sporting Goods"
FV2LbWAvOLENVDNW4t-Iuw,"Onnit Gym - Austin, TX","4401 Freidrich Ln, Ste 301",Austin,Travis County,78744,TX,30.206502,-97.747195,"Fashion, Shopping, Sports Wear, Sporting Goods, Fitness & Instruction, Gyms, Vitamins & Supplements, Active Life"
n6_S6mobwFbtP1AGtm5Paw,Vanco Golf Range,703 N Devine Rd,Vancouver,Clark County,98661,WA,45.626122,-122.613457,"Education, Active Life, Specialty Schools, Fitness & Instruction, Golf Lessons, Golf Equipment, Golf, Sporting Goods, Shopping"
J2wsTfdEFqOlYEQpQfg32w,Sports Authority,3221 Peachtree Road Northeast NE,Atlanta,Fulton County,30305,GA,33.843045,-84.376588,"Fashion, Shopping, Sports Wear, Outdoor Gear, Sporting Goods"
UbBBBPI42EWgrJvvFBq-XA,Good Sport,166 Ch Just Cush Hwy,Cohasset,Norfolk County,02025,MA,42.236201,-70.824202,"Sporting Goods, Shoe Stores, Fashion, Shopping"
NAdOqHwM0RzYPllML_kHIg,All Boards Sports,"1750 30th St, Unit 007",Boulder,Boulder County,80301,CO,40.0173096,-105.2526539,"Active Life, Amateur Sports Teams, Shopping, Hobby Shops, Sporting Goods"
A-thWuA2xcvRMN5Rsk69EA,Adidas Outlet Store,5435 International Dr,Orlando,Orange County,32819,FL,28.4634348,-81.4532037,"Sporting Goods, Shopping, Fashion, Sports Wear"
mcpURlkMBpOVug4xhlEqMw,Cycle Gear,345 Washington St,Woburn,Middlesex County,01801,MA,42.49851,-71.124886,"Auto Parts & Supplies, Sporting Goods, Automotive, Motorcycle Repair, Shopping, Motorcycle Gear, Motorcycle Dealers, Tires"
wtPh-aNnD1AcjhDfTIsMNw,University Co-Op - Austin East,2902 Medical Arts St,Austin,Travis County,78705,TX,30.2888122,-97.7291174,"Souvenir Shops, Bookstores, Sporting Goods, Fashion, Shopping, Art Supplies, Arts & Crafts, Women's Clothing, Books, Mags, Music & Video"
kvP1OGpxFp-DVMZy0lPE5A,Sammy Duvall's Water Sports Centre,4600 N World Dr,Orlando,Orange County,NA,FL,28.4147672,-81.5743661,"Sports Clubs, Education, Jet Skis, Tubing, Sporting Goods, Surfing, Shopping, Active Life, Boating, Lakes, Skydiving, Specialty Schools"
2Jr6Ip2NwmwSjfLdHLurHQ,Bike N' Hike,10120 SW Beaverton Hillsdale Hwy,Beaverton,Washington County,97005,OR,45.4861155,-122.7809135,"Shopping, Bikes, Sporting Goods"
3o1huw0RaUOMYwgy7LeUrg,Tac-Ops Indoor Airsoft,5063 NE 122nd Ave,Portland,Multnomah County,97220,OR,45.5598943,-122.5384692,"Amusement Parks, Recreation Centers, Active Life, Shopping, Sporting Goods, Airsoft, Outdoor Gear"
NyXdU9N3VptXEjYBa4LOvw,Conrads College Gifts,316 W Lane Ave,Columbus,Franklin County,43221,OH,40.0066413,-83.0179682,"Fashion, Souvenir Shops, Antiques, Sporting Goods, Shopping, Flowers & Gifts, Gift Shops, Accessories, Sports Wear"
y4C79MoCS9vrf_i_3Th6KA,Walmart Supercenter,1871 Chamblee Tucker Rd,Chamblee,DeKalb County,30341,GA,33.888761,-84.31146,"Electronics, Food, Computers, Eyewear & Opticians, Drugstores, Grocery, Luggage, Shopping, Sporting Goods, Books, Mags, Music & Video, Jewelry, Toy Stores, Beauty & Spas, Discount Store, Cosmetics & Beauty Supply, Office Equipment, Department Stores, Home & Garden, Fashion, Mobile Phones, Shopping Centers"
H70kO3ExEDdrTKH0e51N3g,New England Running Company,45 Enon St,Beverly,Essex County,01984,MA,42.587599,-70.884757,"Fashion, Shopping, Sporting Goods, Shoe Stores"
2F0uAyYvJ0LhACJQ8Hj5Mg,lululemon,"675 Ponce De Leon Ave NE, Ste C187",Atlanta,Fulton County,30308,GA,33.772344,-84.366144,"Sports Wear, Shopping, Fitness/Exercise Equipment, Fashion, Sporting Goods, Active Life, Fitness & Instruction"
lxFs0vIUIYc8LT78Otcbbw,lululemon athletica,"94 Derby St, Ste 219 & 221",Hingham,Plymouth County,02046,MA,42.177986,-70.908392,"Women's Clothing, Sporting Goods, Sports Wear, Fitness & Instruction, Men's Clothing, Fashion, Yoga, Shopping, Active Life"
M6qoe6V2cdGDSSp8X4BBUg,Capezio,330A Washington St,Wellesley,Norfolk County,02481-3120,MA,42.310378,-71.2761888,"Sporting Goods, Fashion, Sports Wear, Men's Clothing, Women's Clothing, Dance Wear, Shopping"
VHcwHFhtb1hfsBp872lZUw,Atlanta Activewear,996 Virginia Ave NE,Atlanta,Fulton County,30306,GA,33.7824372,-84.3547803,"Shopping, Sports Wear, Women's Clothing, Fashion, Sporting Goods, Men's Clothing"
DStgDVcmM7em3g9o9wnMqQ,Old Navy,"2566 E Colonial Dr, Ste H",Orlando,Orange County,32803-4806,FL,28.5494622,-81.3510705,"Sporting Goods, Men's Clothing, Children's Clothing, Fashion, Shopping, Sports Wear, Women's Clothing"
wDSPLL9ttCS0VZz9zpIfTA,Bent Tree Golf Club,350 Bent Tree Rd,Sunbury,Delaware County,43074,OH,40.268515,-82.901481,"Active Life, Venues & Event Spaces, Event Planning & Services, Sporting Goods, Shopping, Party & Event Planning, Golf"
1oIY2XtdaFIfIG3il3nttA,American Eagle Outfitters,"4015 The Strand W, Sapce 428",Columbus,Franklin County,43230,OH,40.0519588814,-82.915823,"Shopping, Sporting Goods, Women's Clothing, Men's Clothing, Accessories, Fashion, Sports Wear"
cNbYu57o8tcLsQv-cfRJhg,Saxonville Armory,1 Watson Pl,Framingham,Middlesex County,01705-0604,MA,42.322979,-71.399063,"Guns & Ammo, Shopping, Sporting Goods"
LFZcF80Ur4NNW2_Notaukw,MOC Kayaks,"4701 Red Bluff Rd, Unit C",Austin,Travis County,78702,TX,30.251186,-97.703305,"Rafting/Kayaking, Sporting Goods, Paddleboarding, Active Life, Shopping"
Sw4Rck6NLkYRFCG1CCMhgg,Sports Depot,353 Cambridge St,Allston,Suffolk County,02134,MA,42.3561192,-71.1324988,"Nightlife, Restaurants, Sports Bars, American (Traditional), Barbeque, Pizza, Shopping, Karaoke, Bars, Sporting Goods"
dFRE16H8jI1gEda6yLmKfA,Velofix,NA,Vancouver,Clark County,98661,WA,45.6405414,-122.6204002,"Local Services, Bike Repair/Maintenance, Sporting Goods, Shopping, Bikes"
uCr7Lgj3IhUiLrTGoiXoLg,City Cycle,286 Main St,Stoneham,Middlesex County,02180,MA,42.48271,-71.09992,"Bikes, Bike Repair/Maintenance, Local Services, Bike Rentals, Active Life, Sporting Goods, Shopping"
jeG-649trmLATs8L7eWwqQ,Beacon Hill Skate Shop,135 Charles St S,Boston,Suffolk County,02116,MA,42.3489396,-71.0666818,"Sporting Goods, Local Services, Active Life, Skating Rinks, Shopping, Shoe Repair"
QPL565u7NjcsFjinkSmPRg,Bikes Not Bombs,284 Amory St,Jamaica Plain,Suffolk County,02130,MA,42.3144895,-71.1037888,"Active Life, Bikes, Bike Rentals, Sporting Goods, Shopping, Community Service/Non-Profit, Local Services, Bike Repair/Maintenance"
0XZoJN_eYKNs3vycypWfpQ,lucy Activewear,725 Legacy Place,Dedham,Norfolk County,02026-6100,MA,42.2323064439,-71.1780824153,"Fashion, Women's Clothing, Sporting Goods, Sports Wear, Accessories, Shopping"
IcbQBsIsHpgifPDR5WVK3A,N'styl Performance Wear,4241 Lb McLeod Rd,Orlando,Orange County,32811,FL,28.509236,-81.4309029,"Opera & Ballet, Sports Wear, Arts & Crafts, Costumes, Arts & Entertainment, Sporting Goods, Fashion, Dance Wear, Shopping, Performing Arts"
85ik7yGtFRXQGl5sfGIZww,Going Gear,1302 Concord Rd SE,Smyrna,Cobb County,30080,GA,33.8799409,-84.5160325,"Shopping, Sporting Goods, Outdoor Gear"
06CCj4eyuK1Ccw4uVG0adg,Mega Helmets and Motorcycles,4767 Memorial Dr,Decatur,DeKalb County,30032,GA,33.7848154,-84.2346261,"Motorcycle Repair, Go Karts, Bikes, Motorcycle Gear, Automotive, Hotels & Travel, Active Life, Bike Rentals, Motorcycle Dealers, Motorcycle Rental, Shopping, Sporting Goods"
_al3APiOg2hBf0Wo0mI--A,Play It Again Sports,108 River St,Waltham,Middlesex County,02465-1799,MA,42.368835,-71.220193,"Sports Wear, Sporting Goods, Shopping, Fashion"
-XKmb_hRdhfVNLH11vZz8g,Pedego Electric Bikes Boston,444 Common St,Belmont,Middlesex County,02478-3432,MA,42.3813774669,-71.1746550123,"Active Life, Shopping, Bike Rentals, Bikes, Sporting Goods"
iUCHSVoB1eBDHSVNpTXeUg,Swing Pros Atlanta,532 Plasters Ave NE,Atlanta,Fulton County,30324,GA,33.8125575,-84.3699984,"Golf, Fitness & Instruction, Golf Equipment, Shopping, Sporting Goods, Active Life, Golf Lessons"
j1vWfwjjZOnpNPgtsGZhBQ,Gap,9677 SW Washington Square Rd,Tigard,Washington County,97223,OR,45.4481185,-122.7828316,"Children's Clothing, Sporting Goods, Accessories, Sports Wear, Fashion, Shopping, Men's Clothing, Women's Clothing"
tHke_rB83ziC38Ao8B72gA,Bill Rodgers Running Center,"Faneuil Hall Marketplace, 353T N Marketplace",Boston,Suffolk County,02109,MA,42.3596729,-71.0559314,"Shopping, Sporting Goods, Sports Wear, Fashion, Shoe Stores"
ZpSfwOjdMbw14LK1lvgC9Q,Bridge City Fight Shop,7614 SW Nyberg St,Tualatin,Washington County,97062,OR,45.3820910804,-122.7548703256,"Shopping, Sports Wear, Adult, Fitness & Instruction, Fashion, Sporting Goods, Uniforms, Active Life, Boxing"
S9mycknWGnY2E5hSWnqVeQ,Apparition Skateboards,"1906 Guadalupe St, Unit 2",Austin,Travis County,78705,TX,30.282417,-97.7423281,"Sporting Goods, Men's Clothing, Fashion, Skate Shops, Sports Wear, Shopping, Shoe Stores"
vpZCKVVCXAfhfIui-HDUwg,Miss Belly Dance,1015-B Collier Rd,Atlanta,Fulton County,30318,GA,33.811234,-84.4214519,"Sports Wear, Sporting Goods, Arts & Entertainment, Fashion, Performing Arts, Hobby Shops, Shopping"
VadnYLO4Lpa40iu6sIa0dg,Nike Clearance Store,"5209 International Dr, Ste A-C",Orlando,Orange County,32819,FL,28.4684656,-81.4509923,"Sporting Goods, Shoe Stores, Sports Wear, Shopping, Fashion, Outlet Stores"
GzLd3Df5UJbNXT7wCFyPDA,Sports Authority,8658 SE Sunnyside Rd,Clackamas,Clackamas County,97015,OR,45.4306967,-122.5737805,"Fashion, Outdoor Gear, Sporting Goods, Sports Wear, Shopping"
6ydzg6mqxoBxLW_Sq0Dx-g,Fitness In Motion,"10900 Research Blvd, Ste 200B",Austin,Travis County,78759,TX,30.4011546642,-97.746564139,"Medical Supplies, Sporting Goods, Fitness/Exercise Equipment, Shopping, Bikes"
Sm85ukfl43eEIslrYal0ag,Decarolis Brothers Cyclists,2302 Turnpike St,North Andover,Essex County,NA,MA,42.6251965,-71.0579249,"Auto Repair, Motorcycle Dealers, Bike Repair/Maintenance, Local Services, Shopping, Sporting Goods, Bikes, Bike Rentals, Active Life, Automotive"
OoVBkbzvGbDsulwkuUvppg,Atlanta Cycling - Ansley,1860 Piedmont Ave,Atlanta,Fulton County,30324,GA,33.807025,-84.366965,"Bike Repair/Maintenance, Active Life, Mountain Biking, Local Services, Automotive, Motorcycle Repair, Sporting Goods, Bikes, Shopping, Bike Rentals"
67O21khGVJhcO8k_u9Z6ow,Undersea Adventures,3193 Evelyn St,Tucker,DeKalb County,30084,GA,33.844881,-84.257737,"Shopping, Diving, Active Life, Sporting Goods, Scuba Diving, Dive Shops"
MG4vhqPmGCtgvrLYrGZBwg,Jantzen Fuel Depot,12010 N Jantzen Ave,Portland,Multnomah County,98660,OR,45.607364,-122.679062,"Hotels & Travel, Outdoor Gear, Active Life, Outlet Stores, Tours, Yoga, Fitness & Instruction, Boat Parts & Supplies, Automotive, Fuel Docks, Shopping, Sporting Goods, Boating, Rafting/Kayaking, Paddleboarding"
QtvUHaPuw5cWJ-Ver-03YA,Kel's Rod & Reel Service,430 State Road 436,Casselberry,Seminole County,32707,FL,28.6546738,-81.3315286,"Shopping, Outdoor Gear, Fishing, Sporting Goods, Active Life"
3IogJUvtNxGEB6BnPcNjTA,Adventure Cycling,"1491 E State Rd 434, Ste 110",Winter Springs,Seminole County,32765-9348,FL,28.6887445,-81.235189,"Bikes, Local Services, Bike Repair/Maintenance, Sporting Goods, Shopping"
dgKQxY2QmboO0beDLhG4vg,Crystal Ski Shop,"1933 28th St, Ste 101",Boulder,Boulder County,80309,CO,40.0202794,-105.2589326,"Fashion, Sporting Goods, Sports Wear, Outdoor Gear, Ski & Snowboard Shops, Shopping"
MH4xkflqG_ZKIIuDEmI6ew,Sports Authority,100 Independence Way,Danvers,Essex County,01923,MA,42.5513294283,-70.9407907023,"Outdoor Gear, Sporting Goods, Shopping, Fashion, Sports Wear"
DLuni0T7ybUElCPEGT0aXA,Active Water Sports,1224 Mcloughlin Blvd,Oregon City,Clackamas County,97045,OR,45.361448,-122.602926,"Boat Repair, Active Life, Automotive, Boating, Sporting Goods, Boat Dealers, Fashion, Sports Wear, Professional Services, Boat Parts & Supplies, Shopping"
DX01X_IKREu6DyyQuzELaw,Kohl's,3360 Olentangy River Rd,Columbus,Franklin County,43202,OH,40.0287584,-83.025569,"Shopping, Shoe Stores, Women's Clothing, Men's Clothing, Toy Stores, Sporting Goods, Fashion, Sports Wear, Department Stores"
Mv9sS57PD0E-0_eIx_xkJw,Whitewater Tube Co.,2709 Spruce St,Boulder,Boulder County,80309,CO,40.0235566,-105.2592436,"Active Life, Sporting Goods, Shopping, Rafting/Kayaking, Outdoor Gear, Tubing"
eeh67dDEZcJ14sU7igbbWw,Reebok Factory Direct Store,300 Technology Center Dr,Stoughton,Norfolk County,02072,MA,42.1572551,-71.0640181,"Sports Wear, Outlet Stores, Shopping, Active Life, Shoe Stores, Fitness & Instruction, Fashion, Sporting Goods"
laHQMR0lC-26CBMOE_4mAA,Into the Wind,1408 Pearl St,Boulder,Boulder County,80306,CO,40.0182514,-105.2769369,"Toy Stores, Shopping, Sporting Goods"
2EhpsYNJ43oXXdqv3AuqaQ,Lake Valley Golf Club,4400 Lake Valley Dr,Niwot,Boulder County,80503,CO,40.0966294,-105.251198,"Shopping, Sporting Goods, Active Life, Golf Equipment, Golf, Golf Lessons, American (Traditional), Fitness & Instruction, Restaurants"
5kJsFWO0KEZbkQafhTZxcA,Southwest Bicycle,4450 SW Garden Home Rd,Portland,Multnomah County,97219,OR,45.4656121,-122.7223501,"Active Life, Shopping, Bikes, Sporting Goods"
2lIEXCMqbUaYJ98_cwAd2A,East Side Pedal Pushers,4607 Bolm Rd,Austin,Travis County,78721,TX,30.2610479,-97.6977819,"Bikes, Local Services, Shopping, Sporting Goods, Appliances & Repair"
HPKRIysxgbKUueXVMQW5Lw,Play It Again Sports,7412 Sawmill Rd,Columbus,Franklin County,8765,OH,40.1166758,-83.0897354,"Shopping, Fashion, Sports Wear, Ski Resorts, Hotels & Travel, Outdoor Gear, Sporting Goods, Golf Equipment"
EIElaJbUOi07ZvQ89EAcNg,Golf Galaxy,5740 Britton Pkwy,Dublin,Franklin County,43016,OH,40.0707856,-83.1358465,"Shopping, Golf Lessons, Golf Equipment, Fashion, Outdoor Gear, Sports Wear, Fitness & Instruction, Active Life, Sporting Goods"
aisApoSpMwAPfuqUjAZWew,Gorge Performance,"7400 SW Macadam Ave, Ste G",Portland,Multnomah County,97219,OR,45.470753,-122.671317,"Shopping, Active Life, Kiteboarding, Sports Clubs, Skate Parks, Parks, Surf Shop, Fashion, Skate Shops, Surfing, Beach Equipment Rentals, Sporting Goods, Paddleboarding, Ski & Snowboard Shops, Outdoor Gear"
ueatKHGoZswRuRJpjY9inQ,Cycle Camp USA,"4301 W William Cannon Dr, Ste B150-179",Austin,Travis County,78749,TX,30.2196446,-97.8416454,"Bikes, Sporting Goods, Shopping, Fitness & Instruction, Active Life"
2i5-ZfbamtroZMdB-f31MA,Quad Bikes,51 Shepard St,Cambridge,Middlesex County,02138,MA,42.3810463,-71.1234348,"Local Services, Bike Repair/Maintenance, Education, Adult Education, Bikes, Sporting Goods, Shopping"
qmb9iJWiKYQkdzJUArmgEA,RunLab,"1700 RR 620 N, Ste 102",Austin,Travis County,78734,TX,30.3962337,-97.9267566,"Sports Medicine, Active Life, Sports Wear, Physical Therapy, Sporting Goods, Doctors, Trainers, Massage Therapy, Shopping, Health & Medical, Fashion, Fitness & Instruction, Chiropractors"
TFvWsosDry9WLOcms4PEZg,Sweet Spot Skirts,105 W 6th St,Vancouver,Clark County,98660,WA,45.625651,-122.6716998,"Active Life, Sports Wear, Fashion, Sporting Goods, Shopping, Women's Clothing"
-si-pN75JMnEdPUJoWf3EQ,Bicycle Village - Boulder,2100 28th St,Boulder,Boulder County,80301,CO,40.024,-105.2571623785,"Sporting Goods, Bikes, Shopping, Outdoor Gear, Sports Wear, Active Life, Bike Rentals, Fashion"
By_nO44wNzw_G4MM1jrS-g,Paintball Ohio,6287 Busch Blvd,Columbus,Franklin County,43229,OH,40.0942105,-82.9955947,"Recreation Centers, Arcades, Active Life, Sporting Goods, Paintball, Skate Shops, Arts & Entertainment, Guns & Ammo, Shopping"
IamxfqL6VBXg2bqyfUGyxw,Tractor Supply,4257 13th St,Saint Cloud,Osceola County,34772,FL,28.2498685,-81.3154754,"Hardware Stores, Shopping, Sporting Goods, Outdoor Gear, Home & Garden"
jlPiJ7vcJv2Ok3xR46Pd_Q,Icebreaker,1109 W Burnside St,Portland,Multnomah County,97209,OR,45.52316,-122.6823133,"Sporting Goods, Men's Clothing, Shopping, Fashion, Women's Clothing, Outdoor Gear, Sports Wear"
kR6T27ozzKIaSw3OU-uQbw,Golfsmith Golf & Tennis,10263 NE Cascades Pkwy,Portland,Multnomah County,97220,OR,45.5729881,-122.5552595,"Sporting Goods, Shopping"
jedfxbiiQ-QHb9rDUEx7_A,Tri and Run of West Orange,56 W Plant St,West Plant,Orange County,34760,FL,28.5653585,-81.5865678,"Sporting Goods, Sports Wear, Fashion, Shopping"
0MWs_0E94WKz7lKAMBaR0A,Sk Watercraft Rentals,250 SE Division Pl,Portland,Multnomah County,97258,OR,45.504429,-122.663422,"Boating, Sporting Goods, Shopping, Active Life, Recreation Centers, Leisure Centers, Ski & Snowboard Shops"
Ar2MsEeKrcb0O-Lm9EBaZg,Famous Footwear,"1665 Olentangy River Rd, Lennox Town Center",Columbus,Franklin County,43212,OH,39.9927296529,-83.0270746547,"Fashion, Sports Wear, Shopping, Accessories, Shoe Stores, Sporting Goods"
6uEQp8GBpRmxhcUZzFETag,Portland Running Company,"10029 SW Nimbus Ave, Ste 100",Beaverton,Washington County,97008,OR,45.4473979,-122.7910208,"Sporting Goods, Shopping"
dYX1vaGndBKmIzRx0cjYNA,Galactic G,2020 N Orange Ave,Orlando,Orange County,32804,FL,28.570306,-81.373136,"Sporting Goods, Skate Shops, Shopping"
UwgofTZahcSXdl__mQEllg,The Far Post Soccer Supply Company,825 SW 14th Ave,Portland,Multnomah County,97205,OR,45.5200197,-122.6872126,"Sporting Goods, Soccer, Shopping, Active Life"
IUJhEN3GJAJ987uGMFohzw,Foot Solutions,11211 SE 82nd Ave,Portland,Clackamas County,97086,OR,45.4416439677,-122.5800868698,"Sports Wear, Health & Medical, Orthotics, Shoe Stores, Sporting Goods, Fashion, Shopping"
phNlPP-XPnzCb_umgmlUvQ,Critical Mass,NA,Boston,Suffolk County,02110-1301,MA,42.3569946,-71.060486,"Sporting Goods, Bikes, Shopping, Active Life"
LB5wjWKtn3SlSyesTPb9Fw,Re-Up,1 Brighton Ave,Allston,Suffolk County,02134-1433,MA,42.3524485,-71.1254097,"Sports Wear, Sporting Goods, Shopping, Fashion"
EXVlG72y8UwvZtr-l9J2aQ,Play It Again Sports - North Austin,2933 W Anderson Ln,Austin,Travis County,78757,TX,30.3590279,-97.7391877,"Shopping, Sporting Goods"
j2o04TpwOpDjLfKdhyHQNQ,Busted Knuckle Bicycle Shop,159 Belgrade Ave,Roslindale,Suffolk County,02131,MA,42.286408,-71.137054,"Sporting Goods, Bikes, Shopping, Bike Repair/Maintenance, Local Services"
fmJgnaWPZQ7D4JMlz-5bHQ,Orlando Sports Cards,9476 S Orange Blossom Trl,Orlando,Orange County,32809,FL,28.4239711,-81.4060191,"Gift Shops, Sporting Goods, Hobby Shops, Shopping, Antiques, Flowers & Gifts, Toy Stores"
RtZqWdc_GBFeQN4YoVX-CA,Dojo Outfitters,"1323 NW 16th Ave, Ste 1010",Portland,Multnomah County,97209,OR,45.5325447,-122.6878329,"Fashion, Sporting Goods, Sports Wear, Shopping"
ZJ7cjgfl8gUUuUBQuz0C-A,American Eagle Outfitters,3393 Peachtree Rd NE,Atlanta,Fulton County,30326,GA,33.8458704756,-84.3616474238,"Shopping, Women's Clothing, Men's Clothing, Sports Wear, Fashion, Sporting Goods"
WndYtq8t9xOpolX6glZrxA,Oregon Rifleworks,12260 SW Main St,Tigard,Washington County,97223,OR,45.4308813,-122.7700869,"Guns & Ammo, Shopping, Sporting Goods"
a7NQWQUG8XnAIMjhUChHGA,The Gun Broker,14981 SE 82nd Dr,Clackamas,Clackamas County,97027,OR,45.4076205,-122.5703692,"Sporting Goods, Specialty Schools, Active Life, Outdoor Gear, Antiques, Firearm Training, Hobby Shops, Gun/Rifle Ranges, Shopping, Guns & Ammo, Education"
yyCWif_M807B-4wjIiHYvA,Edwin Watts Golf,3150 Piedmont Rd NE,Atlanta,Fulton County,30305,GA,33.8425192,-84.371214,"Golf Equipment, Active Life, Golf, Shopping, Sporting Goods"
t5B-WkY3XAyULSMJlGdU6w,Tsunami Cycles,2114 S Congress Ave,Austin,Travis County,78704,TX,30.2426291,-97.7525564,"Shopping, Local Services, Fitness & Instruction, Trainers, Bike Repair/Maintenance, Bike Rentals, Bikes, Sporting Goods, Active Life"
xggTWSxBJUv0soEHi_znbw,The North Face - Easton Town Center,4025 Gramercy St,Columbus,Franklin County,43230,OH,40.0515199,-82.915062699999993,"Sports Wear, Shoe Stores, Outdoor Gear, Fashion, Shopping, Sporting Goods"
Me1_Odoefvdz9YI-X2anLQ,Waterman Supply Co,1011 E 6th St,Austin,Travis County,78702,TX,30.2647825,-97.7320103,"Fashion, Skate Shops, Sporting Goods, Shopping, Hats, Shoe Stores"
G8u8C_c6vU3L3uqb9bstgQ,The Missing Link,7215 NE Sandy Blvd,Portland,Multnomah County,97213,OR,45.548687,-122.5887009,"Shopping, Bikes, Sporting Goods"
4DmtcdNljrHc41bksTMNJg,Mr Bikes n Boards,"250 S Ronald Reagan Blvd, Ste 118",Longwood,Seminole County,32750,FL,28.6954987,-81.3466902,"Local Services, Bikes, Sporting Goods, Shopping, Skate Shops, Outdoor Gear, Bike Repair/Maintenance"
rXJYObYq7n6ChjHvSX5xiQ,Play It Again Sports Stoneham,62 Montvale Ave,Stoneham,Middlesex County,02180,MA,42.480933,-71.108228,"Shopping, Sporting Goods"
olZ5B47zG_4jzgyr76Aj0w,Bad Boyz Bicycle Specialities,19002 SE 15th St,Vancouver,Clark County,98683,WA,45.6105693,-122.4781022,"Local Services, Sporting Goods, Bikes, Bike Repair/Maintenance, Shopping"
jhB6AiWXsdSBhEPegfsPZQ,Trek Bicycle Store,1442 W Lane Ave,Columbus,Franklin County,43221,OH,40.0073898,-83.0486972,"Sporting Goods, Shopping, Bikes"
Uj9hVEbihLtCiOXMfkVMIw,Burlington Coat Factory,2032 Lawrenceville Hwy,Decatur,DeKalb County,30033,GA,33.809741,-84.278596,"Department Stores, Beauty & Spas, Children's Clothing, Cosmetics & Beauty Supply, Shopping, Jewelry, Sports Wear, Lingerie, Women's Clothing, Leather Goods, Sporting Goods, Men's Clothing, Shoe Stores, Fashion"
MvdxY_OB7ZWr4Ra4BlS7Hg,Orlando Harley-Davidson Disney Springs,"1536 E Buena Vista Dr, Ste 1D",Orlando,Orange County,32830-8446,FL,28.370641,-81.515853,"Fashion, Automotive, Shoe Stores, Men's Clothing, Shopping, Bikes, Women's Clothing, Auto Parts & Supplies, Sporting Goods, Motorcycle Dealers"
N2e_QDHt-GryP1AEKkOfzA,Work 'N Gear,550 Arsenal St,Watertown,Middlesex County,02135,MA,42.364349,-71.157443,"Fashion, Medical Supplies, Safety Equipment, Sporting Goods, Sports Wear, Shopping, Uniforms"
9VpdBdjOxX3_O46AYHgPWQ,Pacific Watersports,17128 SW Shaw St,Aloha,Washington County,97007,OR,45.4918655,-122.8530213,"Diving, Scuba Diving, Snorkeling, Active Life, Sporting Goods, Shopping"
jM-hgcwz2izku012H7HutQ,Castle Hill Cycles,1112 N Lamar Blvd,Austin,Travis County,78705-5609,TX,30.276757,-97.7519752,"Sporting Goods, Shopping, Bikes"
3TnTZ58DjDJuSuGwvwFqBA,Finish Line,"2901 S Capital Of Texas Hwy, Ste B5",Austin,Travis County,78746,TX,30.2567629,-97.8081102,"Sports Wear, Shopping, Sporting Goods, Shopping Centers, Shoe Stores, Fashion"
jME0HpnbcgEUk8NCZ2LplA,Nike Clearance Store,2671 W Osceola Pkwy,Kissimmee,Osceola County,32837-6600,FL,28.343674,-81.4289694,"Sporting Goods, Outlet Stores, Sports Wear, Shoe Stores, Shopping, Fashion"
IlvZYh2tUkDbTvt2A9RtfQ,Player's Racquet Shop,"8622 SW Hall Blvd, Ste B",Beaverton,Washington County,97008,OR,45.4582202,-122.78233,"Shopping, Tennis, Sporting Goods, Active Life, Pickleball"
xn8t9jxDQD1G_r0amXjNgw,REI,"9901 N Capital Of Texas Hwy, Ste 200",Austin,Travis County,78759,TX,30.389316,-97.740588,"Bikes, Outdoor Gear, Fashion, Shopping, Sports Wear, Sporting Goods"
IqZKNd4yUV1jReiBLfCRtA,Travel Country Outfitters Outlet,"830 S Ronald Reagan Blvd, Unit 262",Longwood,Seminole County,32750,FL,28.686984,-81.3467308,"Shopping, Men's Clothing, Outlet Stores, Fashion, Shoe Stores, Sports Wear, Sporting Goods, Outdoor Gear, Women's Clothing"
Few-rJtJO4_rHhwoggXwdQ,Meticon Bike Shop,5927 SE Foster,Portland,Multnomah County,97206,OR,45.4924214,-122.6020596,"Shopping, Sporting Goods, Bikes"
tCkHC194caYyhFRlDrFNvQ,Crown Trophy,9970 SW Arctic Dr,Beaverton,Washington County,97005,OR,45.4804471,-122.7792881,"Trophy Shops, Sporting Goods, Shopping"
